TransactionID,CustomerID,ProductID,TransactionDate,SignupDate,CustomerName,Region,ProductName,Category,Quantity,Price,TotalValue,YearMonth
T00125,C0122,P033,2024-01-26 05:19:40,2022-05-06,Corey Ruiz,North America,TechPro T-Shirt,Clothing,2,64.25,128.5,2024-01
T00189,C0195,P033,2024-04-05 04:56:24,2024-09-17,Jeremy Mclaughlin,South America,TechPro T-Shirt,Clothing,2,64.25,128.5,2024-04
T00200,C0057,P033,2024-03-05 04:58:09,2024-07-27,Elizabeth Nguyen,Europe,TechPro T-Shirt,Clothing,3,64.25,192.75,2024-03
T00366,C0075,P033,2024-08-09 17:24:33,2023-05-01,Misty Higgins,Europe,TechPro T-Shirt,Clothing,3,64.25,192.75,2024-08
T00510,C0031,P033,2024-03-06 01:55:48,2024-04-11,Tina Miller,South America,TechPro T-Shirt,Clothing,4,64.25,257.0,2024-03
T00532,C0030,P033,2024-04-11 09:53:33,2024-01-30,Mark Brock,North America,TechPro T-Shirt,Clothing,3,64.25,192.75,2024-04
T00755,C0032,P033,2024-07-12 08:20:42,2024-04-17,Dustin Campbell,South America,TechPro T-Shirt,Clothing,3,64.25,192.75,2024-07
T00905,C0034,P033,2024-09-22 00:00:09,2023-09-27,Dalton Perez,North America,TechPro T-Shirt,Clothing,2,64.25,128.5,2024-09
T00126,C0143,P014,2024-12-05 07:49:45,2024-05-27,Brian Parker,Asia,ActiveWear Jacket,Clothing,4,26.26,105.04,2024-12
T00207,C0034,P014,2024-06-19 02:53:27,2023-09-27,Dalton Perez,North America,ActiveWear Jacket,Clothing,3,26.26,78.78,2024-06
T00865,C0094,P014,2024-04-28 10:46:07,2023-09-16,Emily Trevino,North America,ActiveWear Jacket,Clothing,3,26.26,78.78,2024-04
T00901,C0010,P014,2024-05-12 11:53:53,2022-12-15,Aaron Cox,Europe,ActiveWear Jacket,Clothing,4,26.26,105.04,2024-05
T00129,C0002,P004,2024-06-11 23:59:08,2022-02-13,Elizabeth Lutz,Asia,BookWorld Rug,Home Decor,4,95.69,382.76,2024-06
T00334,C0164,P004,2024-02-22 14:01:23,2023-06-01,Morgan Perez,Europe,BookWorld Rug,Home Decor,1,95.69,95.69,2024-02
T00419,C0030,P004,2024-07-12 13:34:04,2024-01-30,Mark Brock,North America,BookWorld Rug,Home Decor,3,95.69,287.07,2024-07
T00641,C0173,P004,2024-01-02 15:02:39,2022-10-06,Francisco Young,Asia,BookWorld Rug,Home Decor,3,95.69,287.07,2024-01
T00747,C0137,P004,2024-12-23 23:09:50,2024-04-09,Robert Gardner,South America,BookWorld Rug,Home Decor,1,95.69,95.69,2024-12
T00860,C0008,P004,2024-08-22 03:25:32,2024-01-13,David Li,North America,BookWorld Rug,Home Decor,2,95.69,191.38,2024-08
T00891,C0091,P004,2024-07-24 23:11:16,2023-03-16,Lisa Kirk,South America,BookWorld Rug,Home Decor,4,95.69,382.76,2024-07
T00132,C0105,P029,2024-09-03 19:50:06,2024-11-11,Ryan Hampton,Europe,TechPro Headphones,Electronics,4,433.64,1734.56,2024-09
T00213,C0165,P029,2024-02-15 07:07:11,2022-04-09,Juan Mcdaniel,South America,TechPro Headphones,Electronics,3,433.64,1300.92,2024-02
T00222,C0146,P029,2024-05-24 22:54:41,2024-09-04,Brittany Harvey,Asia,TechPro Headphones,Electronics,1,433.64,433.64,2024-05
T00258,C0050,P029,2024-04-25 03:49:28,2024-03-02,Ryan Davis,North America,TechPro Headphones,Electronics,3,433.64,1300.92,2024-04
T00286,C0069,P029,2024-12-09 14:58:44,2023-12-03,Stacy Foster,Europe,TechPro Headphones,Electronics,2,433.64,867.28,2024-12
T00436,C0001,P029,2024-11-02 17:04:16,2022-07-10,Lawrence Carroll,South America,TechPro Headphones,Electronics,3,433.64,1300.92,2024-11
T00495,C0027,P029,2024-04-07 16:46:45,2022-11-09,Justin Heath,Asia,TechPro Headphones,Electronics,2,433.64,867.28,2024-04
T00541,C0082,P029,2024-07-25 15:20:14,2022-05-13,Aimee Taylor,South America,TechPro Headphones,Electronics,2,433.64,867.28,2024-07
T00554,C0087,P029,2024-04-13 20:04:25,2024-04-11,Travis Campbell,South America,TechPro Headphones,Electronics,4,433.64,1734.56,2024-04
T00576,C0100,P029,2024-09-04 20:49:41,2023-03-16,Clinton Gomez,Europe,TechPro Headphones,Electronics,4,433.64,1734.56,2024-09
T00593,C0120,P029,2024-04-01 07:30:59,2023-01-13,Francisco Diaz,South America,TechPro Headphones,Electronics,2,433.64,867.28,2024-04
T00673,C0102,P029,2024-09-01 21:40:35,2022-09-16,Michael Atkinson,South America,TechPro Headphones,Electronics,3,433.64,1300.92,2024-09
T00680,C0163,P029,2024-07-18 00:10:42,2023-06-08,Tiffany Cain,South America,TechPro Headphones,Electronics,4,433.64,1734.56,2024-07
T00776,C0065,P029,2024-04-22 01:00:36,2024-07-10,Gerald Hines,North America,TechPro Headphones,Electronics,4,433.64,1734.56,2024-04
T00835,C0190,P029,2024-12-16 09:49:40,2024-05-31,Alexander Lowe,South America,TechPro Headphones,Electronics,1,433.64,433.64,2024-12
T00935,C0109,P029,2024-09-21 09:44:39,2022-05-09,Abigail Jones,North America,TechPro Headphones,Electronics,1,433.64,433.64,2024-09
T00975,C0116,P029,2024-06-16 15:47:00,2024-09-11,James Martinez,North America,TechPro Headphones,Electronics,2,433.64,867.28,2024-06
T00135,C0075,P097,2024-04-29 19:03:50,2023-05-01,Misty Higgins,Europe,BookWorld Cookbook,Books,3,319.34,958.02,2024-04
T00173,C0182,P097,2024-05-09 17:32:28,2024-12-28,Joshua Preston,Europe,BookWorld Cookbook,Books,4,319.34,1277.36,2024-05
T00182,C0122,P097,2024-05-08 22:24:58,2022-05-06,Corey Ruiz,North America,BookWorld Cookbook,Books,3,319.34,958.02,2024-05
T00278,C0077,P097,2024-09-26 16:10:17,2023-10-18,Scott Sims,South America,BookWorld Cookbook,Books,1,319.34,319.34,2024-09
T00354,C0070,P097,2024-05-15 00:22:27,2022-03-15,Timothy Perez,Europe,BookWorld Cookbook,Books,4,319.34,1277.36,2024-05
T00394,C0063,P097,2024-03-25 13:47:30,2024-02-05,Wayne Ferguson,Europe,BookWorld Cookbook,Books,4,319.34,1277.36,2024-03
T00474,C0168,P097,2024-04-01 14:59:11,2022-12-13,Karen Clements MD,South America,BookWorld Cookbook,Books,1,319.34,319.34,2024-04
T00534,C0004,P097,2024-06-25 22:10:47,2022-10-09,Kathleen Rodriguez,South America,BookWorld Cookbook,Books,3,319.34,958.02,2024-06
T00783,C0057,P097,2024-01-18 16:04:46,2024-07-27,Elizabeth Nguyen,Europe,BookWorld Cookbook,Books,2,319.34,638.68,2024-01
T00142,C0028,P080,2024-08-04 12:38:25,2024-06-29,Jennifer Pena,Asia,ActiveWear Jacket,Clothing,4,303.5,1214.0,2024-08
T00150,C0166,P080,2024-10-22 12:08:25,2022-02-13,John Rogers,Europe,ActiveWear Jacket,Clothing,1,303.5,303.5,2024-10
T00171,C0028,P080,2024-09-19 03:29:48,2024-06-29,Jennifer Pena,Asia,ActiveWear Jacket,Clothing,1,303.5,303.5,2024-09
T00247,C0187,P080,2024-10-12 08:20:33,2024-08-02,Kayla Kelly,South America,ActiveWear Jacket,Clothing,1,303.5,303.5,2024-10
T00473,C0066,P080,2024-03-13 04:00:25,2024-11-15,Catherine White,Europe,ActiveWear Jacket,Clothing,2,303.5,607.0,2024-03
T00489,C0039,P080,2024-02-13 16:15:35,2024-10-13,Angela Harris,South America,ActiveWear Jacket,Clothing,4,303.5,1214.0,2024-02
T00588,C0145,P080,2024-04-16 21:50:49,2023-01-13,Wayne Stone,Asia,ActiveWear Jacket,Clothing,2,303.5,607.0,2024-04
T00714,C0153,P080,2024-09-11 11:58:00,2022-03-20,Justin Smith,South America,ActiveWear Jacket,Clothing,2,303.5,607.0,2024-09
T00827,C0016,P080,2024-11-10 18:24:04,2024-01-03,Emily Woods,North America,ActiveWear Jacket,Clothing,3,303.5,910.5,2024-11
T00946,C0145,P080,2024-07-22 05:37:22,2023-01-13,Wayne Stone,Asia,ActiveWear Jacket,Clothing,4,303.5,1214.0,2024-07
T00147,C0117,P099,2024-08-05 20:03:50,2024-11-22,Jeffrey Mcmahon,North America,SoundWave Mystery Book,Books,4,354.29,1417.16,2024-08
T00266,C0125,P099,2024-02-27 18:25:58,2022-12-18,Nicholas Taylor,North America,SoundWave Mystery Book,Books,2,354.29,708.58,2024-02
T00669,C0074,P099,2024-01-03 16:57:09,2022-05-27,Jonathan Russo,Europe,SoundWave Mystery Book,Books,4,354.29,1417.16,2024-01
T00825,C0070,P099,2024-02-08 14:20:05,2022-03-15,Timothy Perez,Europe,SoundWave Mystery Book,Books,1,354.29,354.29,2024-02
T00148,C0002,P019,2024-02-28 07:44:21,2022-02-13,Elizabeth Lutz,Asia,ComfortLiving Sweater,Clothing,2,385.37,770.74,2024-02
T00192,C0079,P019,2024-03-28 04:39:16,2022-02-02,Brian Murillo,North America,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-03
T00209,C0156,P019,2024-09-06 12:12:21,2023-08-19,William Adams,North America,ComfortLiving Sweater,Clothing,3,385.37,1156.11,2024-09
T00264,C0170,P019,2024-01-12 10:17:10,2023-09-13,Logan Harris,Europe,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-01
T00339,C0117,P019,2024-05-03 03:39:17,2024-11-22,Jeffrey Mcmahon,North America,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-05
T00375,C0082,P019,2024-10-05 02:02:48,2022-05-13,Aimee Taylor,South America,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-10
T00525,C0178,P019,2024-10-21 20:29:28,2023-11-19,Carol Williams,Asia,ComfortLiving Sweater,Clothing,3,385.37,1156.11,2024-10
T00535,C0059,P019,2024-03-12 21:51:40,2024-04-07,Mrs. Kimberly Wright,North America,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-03
T00595,C0138,P019,2024-07-11 20:27:51,2024-11-01,Cynthia Clayton,Asia,ComfortLiving Sweater,Clothing,4,385.37,1541.48,2024-07
T00836,C0076,P019,2024-04-25 14:43:34,2024-02-11,Emily Roberts,South America,ComfortLiving Sweater,Clothing,1,385.37,385.37,2024-04
T00976,C0109,P019,2024-08-07 01:34:06,2022-05-09,Abigail Jones,North America,ComfortLiving Sweater,Clothing,2,385.37,770.74,2024-08
T00154,C0040,P020,2023-12-31 06:53:54,2022-03-07,Michael Harrell,Asia,ActiveWear Jacket,Clothing,4,396.34,1585.36,2023-12
T00212,C0196,P020,2024-12-03 12:54:48,2022-06-07,Laura Watts,Europe,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-12
T00259,C0006,P020,2024-01-25 09:29:44,2024-01-07,Brittany Palmer,South America,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-01
T00263,C0030,P020,2024-01-28 04:10:05,2024-01-30,Mark Brock,North America,ActiveWear Jacket,Clothing,1,396.34,396.34,2024-01
T00627,C0013,P020,2024-05-06 23:15:01,2024-05-19,Lauren Buchanan,South America,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-05
T00788,C0114,P020,2024-06-13 12:58:37,2024-11-18,Benjamin Anderson,Europe,ActiveWear Jacket,Clothing,3,396.34,1189.02,2024-06
T00843,C0102,P020,2024-08-08 19:49:54,2022-09-16,Michael Atkinson,South America,ActiveWear Jacket,Clothing,2,396.34,792.68,2024-08
T00903,C0182,P020,2024-01-29 19:25:10,2024-12-28,Joshua Preston,Europe,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-01
T00911,C0067,P020,2024-06-14 21:37:11,2023-07-06,Carl Gonzalez,North America,ActiveWear Jacket,Clothing,3,396.34,1189.02,2024-06
T00933,C0058,P020,2024-02-01 14:24:48,2024-01-28,Zachary Turner,North America,ActiveWear Jacket,Clothing,1,396.34,396.34,2024-02
T00967,C0040,P020,2024-07-19 09:25:20,2022-03-07,Michael Harrell,Asia,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-07
T00983,C0046,P020,2024-04-30 08:50:38,2024-10-23,Beth Cardenas,North America,ActiveWear Jacket,Clothing,4,396.34,1585.36,2024-04
T00157,C0169,P044,2024-11-09 09:07:36,2023-04-13,Jennifer Shaw,South America,ActiveWear Running Shoes,Clothing,2,18.82,37.64,2024-11
T00672,C0165,P044,2024-07-28 00:09:49,2022-04-09,Juan Mcdaniel,South America,ActiveWear Running Shoes,Clothing,4,18.82,75.28,2024-07
T00711,C0165,P044,2024-06-11 15:51:14,2022-04-09,Juan Mcdaniel,South America,ActiveWear Running Shoes,Clothing,4,18.82,75.28,2024-06
T00878,C0165,P044,2024-09-24 21:15:21,2022-04-09,Juan Mcdaniel,South America,ActiveWear Running Shoes,Clothing,3,18.82,56.46,2024-09
T00159,C0163,P002,2024-10-12 03:12:30,2023-06-08,Tiffany Cain,South America,ActiveWear Smartwatch,Electronics,4,346.3,1385.2,2024-10
T00248,C0067,P002,2024-05-03 21:36:31,2023-07-06,Carl Gonzalez,North America,ActiveWear Smartwatch,Electronics,4,346.3,1385.2,2024-05
T00285,C0068,P002,2024-04-02 02:23:50,2023-04-04,Mark Cox,North America,ActiveWear Smartwatch,Electronics,3,346.3,1038.9,2024-04
T00402,C0031,P002,2024-11-24 17:22:38,2024-04-11,Tina Miller,South America,ActiveWear Smartwatch,Electronics,2,346.3,692.6,2024-11
T00648,C0003,P002,2024-08-24 18:54:04,2024-03-07,Michael Rivera,South America,ActiveWear Smartwatch,Electronics,4,346.3,1385.2,2024-08
T00706,C0181,P002,2024-07-01 00:11:31,2023-11-16,Alexander Barker,South America,ActiveWear Smartwatch,Electronics,3,346.3,1038.9,2024-07
T00717,C0186,P002,2024-09-21 05:32:31,2023-10-11,Amber Alexander,Asia,ActiveWear Smartwatch,Electronics,2,346.3,692.6,2024-09
T00780,C0102,P002,2024-02-14 14:25:57,2022-09-16,Michael Atkinson,South America,ActiveWear Smartwatch,Electronics,3,346.3,1038.9,2024-02
T00165,C0049,P056,2024-03-18 04:33:39,2024-09-18,Jason Yates,North America,SoundWave Smartwatch,Electronics,4,16.08,64.32,2024-03
T00399,C0013,P056,2024-03-28 19:16:21,2024-05-19,Lauren Buchanan,South America,SoundWave Smartwatch,Electronics,3,16.08,48.24,2024-03
T00454,C0174,P056,2024-11-10 08:32:31,2022-11-03,Tracy Steele,South America,SoundWave Smartwatch,Electronics,2,16.08,32.16,2024-11
T00584,C0112,P056,2024-06-02 17:24:55,2022-07-07,Brian Adkins,South America,SoundWave Smartwatch,Electronics,1,16.08,16.08,2024-06
T00774,C0095,P056,2024-01-07 14:19:49,2023-03-04,William Walker,South America,SoundWave Smartwatch,Electronics,2,16.08,32.16,2024-01
T00916,C0099,P056,2024-11-10 19:32:15,2023-01-29,Rodney Eaton,South America,SoundWave Smartwatch,Electronics,4,16.08,64.32,2024-11
T00949,C0169,P056,2024-02-16 14:52:24,2023-04-13,Jennifer Shaw,South America,SoundWave Smartwatch,Electronics,4,16.08,64.32,2024-02
T00996,C0189,P056,2024-01-31 19:34:22,2024-01-22,Sherri Dixon,North America,SoundWave Smartwatch,Electronics,1,16.08,16.08,2024-01
T00170,C0038,P082,2024-02-29 01:45:41,2022-04-16,Jeffrey Perkins,North America,ComfortLiving Rug,Home Decor,3,55.99,167.97,2024-02
T00215,C0065,P082,2024-03-18 06:01:51,2024-07-10,Gerald Hines,North America,ComfortLiving Rug,Home Decor,3,55.99,167.97,2024-03
T00233,C0162,P082,2024-02-16 11:29:31,2022-03-29,Edwin Watson,Asia,ComfortLiving Rug,Home Decor,1,55.99,55.99,2024-02
T00369,C0151,P082,2024-12-24 11:40:24,2024-11-22,Amber Gonzalez,South America,ComfortLiving Rug,Home Decor,4,55.99,223.96,2024-12
T00373,C0179,P082,2024-02-07 20:28:19,2022-10-16,Donald Miller,Europe,ComfortLiving Rug,Home Decor,2,55.99,111.98,2024-02
T00398,C0069,P082,2024-03-14 17:22:52,2023-12-03,Stacy Foster,Europe,ComfortLiving Rug,Home Decor,1,55.99,55.99,2024-03
T00622,C0047,P082,2024-02-22 21:46:45,2024-03-22,Samantha Frank,North America,ComfortLiving Rug,Home Decor,2,55.99,111.98,2024-02
T00874,C0093,P082,2024-09-12 04:48:36,2024-07-13,Nancy Walker,Asia,ComfortLiving Rug,Home Decor,3,55.99,167.97,2024-09
T00174,C0107,P012,2024-02-21 23:48:42,2023-02-07,Dana Cantrell,South America,ComfortLiving Headphones,Electronics,1,159.6,159.6,2024-02
T00179,C0119,P012,2024-11-27 08:06:10,2023-11-13,David Armstrong,Europe,ComfortLiving Headphones,Electronics,1,159.6,159.6,2024-11
T00451,C0023,P012,2024-10-04 20:44:00,2022-03-04,Nicholas Cain,Europe,ComfortLiving Headphones,Electronics,4,159.6,638.4,2024-10
T00719,C0057,P012,2024-04-07 14:32:58,2024-07-27,Elizabeth Nguyen,Europe,ComfortLiving Headphones,Electronics,1,159.6,159.6,2024-04
T00789,C0005,P012,2024-11-04 00:30:22,2022-08-15,Laura Weber,Asia,ComfortLiving Headphones,Electronics,2,159.6,319.2,2024-11
T00858,C0194,P012,2024-08-18 00:51:18,2024-05-04,Stacy Cook,North America,ComfortLiving Headphones,Electronics,1,159.6,159.6,2024-08
T00909,C0093,P012,2024-01-01 14:29:52,2024-07-13,Nancy Walker,Asia,ComfortLiving Headphones,Electronics,2,159.6,319.2,2024-01
T00969,C0149,P012,2024-07-30 08:34:58,2023-01-21,Tina Wilson,Europe,ComfortLiving Headphones,Electronics,3,159.6,478.8,2024-07
T00176,C0164,P075,2024-10-20 16:20:50,2023-06-01,Morgan Perez,Europe,TechPro Textbook,Books,1,497.76,497.76,2024-10
T00360,C0108,P075,2024-05-29 17:04:29,2022-09-28,David Davis,South America,TechPro Textbook,Books,3,497.76,1493.28,2024-05
T00367,C0161,P075,2024-03-27 07:31:28,2022-03-14,Jessica Warren,Asia,TechPro Textbook,Books,2,497.76,995.52,2024-03
T00643,C0137,P075,2024-05-21 09:00:57,2024-04-09,Robert Gardner,South America,TechPro Textbook,Books,3,497.76,1493.28,2024-05
T00782,C0188,P075,2024-08-27 05:49:59,2022-05-17,Anna Ball,South America,TechPro Textbook,Books,3,497.76,1493.28,2024-08
T00805,C0038,P075,2024-02-05 18:18:43,2022-04-16,Jeffrey Perkins,North America,TechPro Textbook,Books,3,497.76,1493.28,2024-02
T00809,C0078,P075,2024-12-09 11:44:44,2024-11-13,Julia Palmer,Asia,TechPro Textbook,Books,2,497.76,995.52,2024-12
T00866,C0065,P075,2024-12-10 01:50:20,2024-07-10,Gerald Hines,North America,TechPro Textbook,Books,3,497.76,1493.28,2024-12
T00876,C0044,P075,2024-10-22 02:45:04,2024-07-10,Kenneth Alexander,Europe,TechPro Textbook,Books,2,497.76,995.52,2024-10
T00928,C0082,P075,2024-09-06 18:39:07,2022-05-13,Aimee Taylor,South America,TechPro Textbook,Books,4,497.76,1991.04,2024-09
T00177,C0099,P005,2024-06-14 08:41:48,2023-01-29,Rodney Eaton,South America,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-06
T00183,C0030,P005,2024-08-24 01:19:18,2024-01-30,Mark Brock,North America,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-08
T00437,C0143,P005,2024-09-11 20:41:10,2024-05-27,Brian Parker,Asia,TechPro T-Shirt,Clothing,4,429.31,1717.24,2024-09
T00468,C0061,P005,2024-02-23 05:08:16,2023-03-06,Brandon Escobar,Europe,TechPro T-Shirt,Clothing,2,429.31,858.62,2024-02
T00483,C0194,P005,2024-05-08 22:54:06,2024-05-04,Stacy Cook,North America,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-05
T00767,C0045,P005,2024-02-29 03:49:04,2022-02-25,Michael Williams,Asia,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-02
T00855,C0107,P005,2024-08-16 19:51:40,2023-02-07,Dana Cantrell,South America,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-08
T00879,C0074,P005,2024-01-20 17:46:34,2022-05-27,Jonathan Russo,Europe,TechPro T-Shirt,Clothing,3,429.31,1287.93,2024-01
T00185,C0108,P028,2024-03-07 03:54:06,2022-09-28,David Davis,South America,HomeSense Desk Lamp,Home Decor,4,235.58,942.32,2024-03
T00229,C0038,P028,2024-06-29 11:39:11,2022-04-16,Jeffrey Perkins,North America,HomeSense Desk Lamp,Home Decor,3,235.58,706.74,2024-06
T00305,C0127,P028,2024-01-18 15:08:21,2024-04-04,Kathryn Stevens,Europe,HomeSense Desk Lamp,Home Decor,4,235.58,942.32,2024-01
T00332,C0145,P028,2024-02-04 07:44:22,2023-01-13,Wayne Stone,Asia,HomeSense Desk Lamp,Home Decor,4,235.58,942.32,2024-02
T00393,C0147,P028,2024-05-28 10:52:05,2022-05-16,Hunter Fuller,South America,HomeSense Desk Lamp,Home Decor,3,235.58,706.74,2024-05
T00520,C0052,P028,2024-04-20 08:12:59,2024-02-20,Stanley Aguirre,South America,HomeSense Desk Lamp,Home Decor,1,235.58,235.58,2024-04
T00527,C0110,P028,2024-01-02 19:11:34,2024-09-21,Elizabeth Wells,Asia,HomeSense Desk Lamp,Home Decor,4,235.58,942.32,2024-01
T00582,C0177,P028,2024-08-05 22:39:54,2024-06-01,Julia Kelly,Asia,HomeSense Desk Lamp,Home Decor,2,235.58,471.16,2024-08
T00736,C0195,P028,2024-03-05 10:46:53,2024-09-17,Jeremy Mclaughlin,South America,HomeSense Desk Lamp,Home Decor,4,235.58,942.32,2024-03
T00756,C0028,P028,2024-02-15 04:29:17,2024-06-29,Jennifer Pena,Asia,HomeSense Desk Lamp,Home Decor,3,235.58,706.74,2024-02
T00851,C0059,P028,2024-02-13 06:45:11,2024-04-07,Mrs. Kimberly Wright,North America,HomeSense Desk Lamp,Home Decor,3,235.58,706.74,2024-02
T00915,C0163,P028,2024-07-26 15:47:31,2023-06-08,Tiffany Cain,South America,HomeSense Desk Lamp,Home Decor,3,235.58,706.74,2024-07
T00196,C0104,P094,2024-07-11 17:39:59,2022-02-10,Laura Bennett,South America,HomeSense Cookware Set,Home Decor,2,447.34,894.68,2024-07
T00370,C0143,P094,2024-07-17 08:52:39,2024-05-27,Brian Parker,Asia,HomeSense Cookware Set,Home Decor,3,447.34,1342.02,2024-07
T00508,C0057,P094,2024-12-18 11:46:16,2024-07-27,Elizabeth Nguyen,Europe,HomeSense Cookware Set,Home Decor,3,447.34,1342.02,2024-12
T00707,C0170,P094,2024-05-27 15:48:49,2023-09-13,Logan Harris,Europe,HomeSense Cookware Set,Home Decor,3,447.34,1342.02,2024-05
T00708,C0187,P094,2024-02-12 17:27:50,2024-08-02,Kayla Kelly,South America,HomeSense Cookware Set,Home Decor,2,447.34,894.68,2024-02
T00730,C0008,P094,2024-01-22 19:40:43,2024-01-13,David Li,North America,HomeSense Cookware Set,Home Decor,2,447.34,894.68,2024-01
T00733,C0059,P094,2024-02-06 22:06:42,2024-04-07,Mrs. Kimberly Wright,North America,HomeSense Cookware Set,Home Decor,1,447.34,447.34,2024-02
T00912,C0148,P094,2024-10-02 16:00:54,2023-04-16,Matthew Rogers,South America,HomeSense Cookware Set,Home Decor,4,447.34,1789.36,2024-10
T00918,C0103,P094,2024-08-20 02:24:47,2022-05-15,Jennifer Munoz,Europe,HomeSense Cookware Set,Home Decor,2,447.34,894.68,2024-08
T00966,C0154,P094,2024-03-04 05:11:01,2024-10-27,Robert Sharp,North America,HomeSense Cookware Set,Home Decor,2,447.34,894.68,2024-03
T00974,C0143,P094,2024-12-18 17:13:17,2024-05-27,Brian Parker,Asia,HomeSense Cookware Set,Home Decor,3,447.34,1342.02,2024-12
T00205,C0152,P079,2024-04-09 09:14:53,2022-04-19,Justin Evans,South America,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-04
T00274,C0196,P079,2024-08-28 19:56:53,2022-06-07,Laura Watts,Europe,ActiveWear Rug,Home Decor,1,417.37,417.37,2024-08
T00294,C0123,P079,2024-08-23 23:45:25,2023-11-05,Jason Johnston,Asia,ActiveWear Rug,Home Decor,3,417.37,1252.11,2024-08
T00409,C0138,P079,2024-12-18 04:06:47,2024-11-01,Cynthia Clayton,Asia,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-12
T00427,C0113,P079,2024-02-05 19:46:58,2022-06-17,Joseph Ortiz Jr.,South America,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-02
T00575,C0196,P079,2024-12-15 03:43:35,2022-06-07,Laura Watts,Europe,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-12
T00617,C0048,P079,2024-01-14 03:22:21,2024-11-07,Matthew Park,South America,ActiveWear Rug,Home Decor,3,417.37,1252.11,2024-01
T00626,C0199,P079,2024-08-17 12:06:08,2022-12-03,Andrea Jenkins,Europe,ActiveWear Rug,Home Decor,2,417.37,834.74,2024-08
T00656,C0065,P079,2024-09-13 08:28:58,2024-07-10,Gerald Hines,North America,ActiveWear Rug,Home Decor,1,417.37,417.37,2024-09
T00713,C0135,P079,2024-01-22 02:25:06,2022-08-23,Toni Weaver,Europe,ActiveWear Rug,Home Decor,2,417.37,834.74,2024-01
T00745,C0090,P079,2024-06-22 14:35:43,2023-10-17,Charles Hamilton,Asia,ActiveWear Rug,Home Decor,2,417.37,834.74,2024-06
T00746,C0104,P079,2024-07-19 14:35:31,2022-02-10,Laura Bennett,South America,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-07
T00766,C0138,P079,2024-02-02 02:54:00,2024-11-01,Cynthia Clayton,Asia,ActiveWear Rug,Home Decor,1,417.37,417.37,2024-02
T00823,C0095,P079,2024-09-30 10:45:06,2023-03-04,William Walker,South America,ActiveWear Rug,Home Decor,3,417.37,1252.11,2024-09
T00908,C0089,P079,2024-02-12 15:27:25,2024-04-02,Paul Carter,Europe,ActiveWear Rug,Home Decor,4,417.37,1669.48,2024-02
T00964,C0047,P079,2024-08-05 13:12:14,2024-03-22,Samantha Frank,North America,ActiveWear Rug,Home Decor,1,417.37,417.37,2024-08
T00214,C0056,P024,2024-02-18 05:49:59,2024-04-12,Erika Fernandez,Asia,SoundWave Cookbook,Books,2,338.66,677.32,2024-02
T00249,C0075,P024,2024-12-10 21:53:30,2023-05-01,Misty Higgins,Europe,SoundWave Cookbook,Books,3,338.66,1015.98,2024-12
T00528,C0053,P024,2024-08-28 04:01:48,2022-06-18,Albert Burke,Europe,SoundWave Cookbook,Books,4,338.66,1354.64,2024-08
T00817,C0108,P024,2024-10-02 22:07:40,2022-09-28,David Davis,South America,SoundWave Cookbook,Books,2,338.66,677.32,2024-10
T00847,C0004,P024,2024-10-24 16:28:30,2022-10-09,Kathleen Rodriguez,South America,SoundWave Cookbook,Books,1,338.66,338.66,2024-10
T00219,C0019,P008,2024-08-22 23:44:44,2023-01-12,Brandon Rodriguez,Europe,BookWorld Bluetooth Speaker,Electronics,1,146.85,146.85,2024-08
T00385,C0072,P008,2024-03-16 16:23:59,2024-07-24,Sarah Scott,North America,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-03
T00611,C0084,P008,2024-12-16 14:32:21,2024-09-17,Belinda Garner,Asia,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-12
T00660,C0057,P008,2024-09-23 16:46:01,2024-07-27,Elizabeth Nguyen,Europe,BookWorld Bluetooth Speaker,Electronics,3,146.85,440.55,2024-09
T00701,C0175,P008,2024-07-27 05:05:37,2022-04-16,Matthew Johnson,Asia,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-07
T00757,C0022,P008,2024-09-03 03:11:42,2023-10-27,Teresa Esparza,Asia,BookWorld Bluetooth Speaker,Electronics,2,146.85,293.7,2024-09
